index,accX,accY,accZ,HS,TO,HS_mark,TO_mark
42680,4.706,-4.863,0.627,0,0,,
42681,3.765,-4.863,0.47100000000000003,0,0,,
42682,3.137,-5.176,0.157,0,0,,
42683,2.353,-5.961,0.0,0,0,,
42684,2.1959999999999997,-6.745,-0.784,0,0,,
42685,2.1959999999999997,-6.745,-0.784,0,0,,
42686,2.039,-8.314,-1.412,0,0,,
42687,2.039,-9.097999999999999,-2.353,0,0,,
42688,1.255,-10.196,-2.98,0,0,,
42689,1.412,-10.51,-3.137,0,0,,
42690,1.725,-11.922,-4.078,0,0,,
42691,0.941,-13.175999999999998,-4.863,0,0,,
42692,-0.941,-15.686,-6.117999999999999,0,0,,
42693,-1.412,-16.941,-7.216,0,0,,
42694,-1.882,-17.882,-8.0,0,0,,
42695,-3.9219999999999997,-19.765,-9.097999999999999,0,0,,
42696,-5.647,-20.549,-10.039,0,0,,
42697,-11.922,-21.961,-11.607999999999999,0,0,,
42698,-16.627,-22.588,-12.549000000000001,0,0,,
42699,-22.745,-24.314,-13.960999999999999,0,0,,
42700,-24.784000000000002,-25.098000000000003,-14.431,0,0,,
42701,-28.078000000000003,-24.627,-16.627,0,0,,
42702,-29.176,-18.667,-18.51,0,0,,
42703,-28.235,-15.373,-18.98,0,0,,
42704,-24.627,-9.568999999999999,-19.608,0,0,,
42705,-24.471,-6.902,-20.235,0,0,,
42706,-30.118000000000002,-3.2939999999999996,-21.333000000000002,0,0,,
42707,-32.784,-1.569,-21.49,0,0,,
42708,-34.039,-2.667,-18.039,0,0,,
42709,-29.176,-9.255,-16.0,0,0,,
42710,-27.921999999999997,-9.882,-16.627,0,0,,
42711,-20.863000000000003,-6.745,-15.373,0,0,,
42712,-4.863,-11.607999999999999,-9.568999999999999,1,0,30.0,
42713,53.647,-27.294,7.216,0,0,,
42714,63.373000000000005,-29.804000000000002,7.059,0,0,,
42715,-35.294000000000004,-23.373,-4.706,0,0,,
42716,-43.922,-18.667,-5.647,0,0,,
42717,1.0979999999999999,-16.314,5.49,0,0,,
42718,-8.941,-8.783999999999999,-7.843,0,0,,
42719,-5.176,1.255,-12.549000000000001,0,0,,
42720,-5.961,0.314,-7.529,0,0,,
42721,-7.216,-7.059,-3.765,0,0,,
42722,-5.176,-13.175999999999998,-4.3919999999999995,0,0,,
42723,-6.587999999999999,-13.02,-3.2939999999999996,0,0,,
42724,-4.3919999999999995,-13.804,-5.332999999999999,0,0,,
42725,-1.412,-13.804,-4.863,0,0,,
42726,-1.725,-12.549000000000001,-4.078,0,0,,
42727,-2.1959999999999997,-8.627,-2.667,0,0,,
42728,-2.51,-7.529,-2.353,0,0,,
42729,-2.353,-8.0,-2.039,0,0,,
42730,-2.353,-8.314,-3.765,0,0,,
42731,-1.255,-9.725,-4.3919999999999995,0,0,,
42732,-0.314,-9.882,-4.863,0,0,,
42733,1.882,-10.667,-4.3919999999999995,0,0,,
42734,2.039,-10.039,-3.2939999999999996,0,0,,
42735,1.882,-9.882,-3.2939999999999996,0,0,,
42736,1.412,-9.412,-3.137,0,0,,
42737,1.255,-8.783999999999999,-3.608,0,0,,
42738,0.784,-8.471,-3.608,0,0,,
42739,0.47100000000000003,-8.783999999999999,-3.608,0,0,,
42740,0.0,-9.255,-4.235,0,0,,
42741,0.47100000000000003,-9.882,-3.9219999999999997,0,0,,
42742,0.47100000000000003,-9.882,-3.608,0,0,,
42743,1.0979999999999999,-9.725,-3.608,0,0,,
42744,1.569,-9.412,-3.451,0,0,,
42745,2.039,-9.255,-3.9219999999999997,0,0,,
42746,1.882,-9.568999999999999,-3.765,0,0,,
42747,1.569,-9.725,-2.824,0,0,,
42748,0.941,-9.725,-3.608,0,0,,
42749,0.0,-8.314,-3.608,0,0,,
42750,0.784,-8.0,-3.765,0,0,,
42751,1.255,-8.0,-3.9219999999999997,0,0,,
42752,0.47100000000000003,-8.157,-4.3919999999999995,0,0,,
42753,-0.157,-8.314,-4.3919999999999995,0,0,,
42754,-2.667,-9.568999999999999,-4.235,0,0,,
42755,-2.353,-9.725,-3.9219999999999997,0,0,,
42756,-1.725,-10.039,-4.5489999999999995,0,0,,
42757,-1.255,-9.882,-4.3919999999999995,0,0,,
42758,-0.157,-10.51,-3.608,0,0,,
42759,0.47100000000000003,-11.450999999999999,-2.98,0,0,,
42760,0.157,-11.450999999999999,-2.353,0,0,,
42761,-1.0979999999999999,-11.922,-1.725,0,0,,
42762,-1.0979999999999999,-13.02,-0.941,0,0,,
42763,-0.941,-13.804,-1.569,0,0,,
42764,-1.412,-14.275,-1.725,0,0,,
42765,-0.784,-14.588,-1.569,0,0,,
42766,-0.314,-14.588,-2.1959999999999997,0,0,,
42767,-0.627,-14.902000000000001,-1.882,0,0,,
42768,-0.941,-16.314,-2.039,0,0,,
42769,-0.314,-16.784000000000002,-2.824,0,0,,
42770,0.314,-17.412,-2.51,0,0,,
42771,0.627,-17.569000000000003,-2.98,0,0,,
42772,0.627,-18.824,-0.941,0,0,,
42773,2.039,-20.392,2.353,0,0,,
42774,3.451,-21.49,2.1959999999999997,0,0,,
42775,4.863,-23.215999999999998,3.451,0,0,,
42776,5.176,-21.804000000000002,2.51,0,0,,
42777,4.863,-21.647,1.412,0,0,,
42778,3.765,-23.373,0.784,0,0,,
42779,6.745,-25.881999999999998,-5.02,0,0,,
42780,11.765,-25.098000000000003,-9.882,0,0,,
42781,16.314,-24.314,-10.98,0,1,,-30.0
42782,5.332999999999999,-20.706,-9.568999999999999,0,0,,
42783,-0.157,-20.392,-6.902,0,0,,
42784,-4.706,-19.451,-9.882,0,0,,
42785,-3.2939999999999996,-19.137,-11.765,0,0,,
42786,0.157,-14.275,-9.412,0,0,,
42787,3.765,-13.804,-6.902,0,0,,
42788,11.450999999999999,-15.373,-1.882,0,0,,
42789,14.275,-13.804,-0.47100000000000003,0,0,,
42790,11.450999999999999,-7.372999999999999,1.0979999999999999,0,0,,
42791,6.431,-3.9219999999999997,0.941,0,0,,
42792,4.3919999999999995,-3.765,0.941,0,0,,
42793,3.451,-3.451,0.314,0,0,,
42794,4.5489999999999995,-3.451,0.47100000000000003,0,0,,
42795,5.803999999999999,-3.9219999999999997,0.941,0,0,,
42796,5.647,-4.3919999999999995,0.784,0,0,,
42797,4.235,-4.706,0.941,0,0,,
42798,3.451,-5.02,0.784,0,0,,
42799,2.667,-5.176,0.47100000000000003,0,0,,
42800,2.353,-5.332999999999999,0.314,0,0,,
42801,2.51,-5.803999999999999,0.0,0,0,,
42802,2.667,-6.431,-0.627,0,0,,
42803,2.353,-7.216,-1.0979999999999999,0,0,,
42804,1.725,-8.471,-1.882,0,0,,
42805,1.569,-8.941,-2.51,0,0,,
42806,1.882,-9.725,-2.98,0,0,,
42807,1.0979999999999999,-11.765,-3.765,0,0,,
42808,0.157,-13.02,-4.3919999999999995,0,0,,
42809,-1.569,-14.431,-5.332999999999999,0,0,,
42810,-2.039,-15.059000000000001,-5.961,0,0,,
42811,-2.98,-16.314,-7.216,0,0,,
42812,-3.2939999999999996,-17.098,-8.0,0,0,,
42813,-5.176,-18.667,-9.412,0,0,,
42814,-7.059,-19.765,-10.824000000000002,0,0,,
42815,-13.02,-21.647,-12.078,0,0,,
42816,-19.765,-24.314,-14.118,0,0,,
42817,-22.118000000000002,-25.725,-15.216,0,0,,
42818,-26.98,-26.824,-17.098,0,0,,
42819,-29.02,-24.627,-18.039,0,0,,
42820,-29.176,-16.627,-20.392,0,0,,
42821,-26.98,-13.02,-21.647,0,0,,
42822,-23.373,-6.902,-24.784000000000002,0,0,,
42823,-27.608,-1.569,-26.039,0,0,,
42824,-31.373,0.314,-26.039,0,0,,
42825,-35.451,1.0979999999999999,-23.843000000000004,0,0,,
42826,-35.451,-0.784,-21.647,0,0,,
42827,-30.118000000000002,-8.941,-21.176,0,0,,
42828,-28.549,-6.745,-21.176,0,0,,
42829,1.569,-12.863,-8.783999999999999,1,0,30.0,
42830,36.705999999999996,-26.824,9.725,0,0,,
42831,40.314,-30.118000000000002,-3.765,0,0,,
42832,-61.49,-20.235,-8.471,0,0,,
42833,-29.02,-11.607999999999999,-6.275,0,0,,
42834,10.353,-16.0,-1.725,0,0,,
42835,-2.039,-13.02,-8.157,0,0,,
42836,-12.078,4.706,-13.804,0,0,,
42837,-7.529,0.314,-10.824000000000002,0,0,,
42838,-8.0,-11.450999999999999,-1.725,0,0,,
42839,-7.843,-13.49,-3.765,0,0,,
42840,-5.961,-13.333,-2.667,0,0,,
42841,-2.039,-13.333,-5.647,0,0,,
42842,-2.353,-13.02,-4.235,0,0,,
42843,-1.255,-10.353,-3.137,0,0,,
42844,-3.2939999999999996,-8.941,-2.667,0,0,,
42845,-1.412,-8.314,-2.51,0,0,,
42846,-1.882,-8.627,-2.98,0,0,,
42847,-2.039,-8.157,-5.803999999999999,0,0,,
42848,0.0,-9.568999999999999,-5.803999999999999,0,0,,
42849,0.941,-9.255,-6.117999999999999,0,0,,
42850,1.412,-11.137,-3.608,0,0,,
42851,0.941,-11.137,-2.98,0,0,,
42852,-0.784,-9.097999999999999,-3.9219999999999997,0,0,,
42853,-0.47100000000000003,-9.725,-2.98,0,0,,
42854,-0.941,-9.255,-2.98,0,0,,
42855,-1.725,-9.412,-3.137,0,0,,
42856,-1.0979999999999999,-10.196,-2.98,0,0,,
42857,-1.0979999999999999,-9.725,-4.5489999999999995,0,0,,
42858,-0.47100000000000003,-9.882,-3.9219999999999997,0,0,,
42859,0.941,-10.353,-4.235,0,0,,
42860,1.0979999999999999,-10.353,-4.3919999999999995,0,0,,
42861,0.941,-10.98,-4.078,0,0,,
42862,1.255,-11.137,-4.235,0,0,,
42863,0.157,-10.51,-3.2939999999999996,0,0,,
42864,0.0,-9.882,-2.667,0,0,,
42865,-0.47100000000000003,-9.255,-3.2939999999999996,0,0,,
42866,-0.47100000000000003,-8.941,-2.824,0,0,,
42867,-0.157,-8.471,-3.451,0,0,,
42868,0.157,-8.0,-4.3919999999999995,0,0,,
42869,0.0,-8.314,-4.706,0,0,,
42870,0.314,-9.097999999999999,-4.706,0,0,,
42871,-0.157,-9.255,-4.3919999999999995,0,0,,
42872,-0.784,-9.097999999999999,-4.078,0,0,,
42873,-2.039,-8.941,-4.235,0,0,,
42874,-1.882,-8.783999999999999,-3.451,0,0,,
42875,-1.0979999999999999,-9.097999999999999,-2.1959999999999997,0,0,,
42876,-0.47100000000000003,-9.568999999999999,-2.039,0,0,,
42877,-0.47100000000000003,-10.98,-2.039,0,0,,
42878,-0.314,-11.765,-2.353,0,0,,
42879,-0.627,-13.333,-2.98,0,0,,
42880,-0.157,-13.960999999999999,-2.824,0,0,,
42881,-0.784,-13.49,-3.137,0,0,,
42882,-1.569,-13.960999999999999,-1.569,0,0,,
42883,-1.255,-13.804,-2.1959999999999997,0,0,,
42884,-1.255,-15.529000000000002,-1.882,0,0,,
42885,-1.0979999999999999,-16.784000000000002,-1.569,0,0,,
42886,0.314,-18.195999999999998,-1.0979999999999999,0,0,,
42887,1.255,-20.549,2.51,0,0,,
42888,3.451,-20.706,0.314,0,0,,
42889,4.706,-22.430999999999997,3.137,0,0,,
42890,4.3919999999999995,-21.333000000000002,1.725,0,0,,
42891,4.3919999999999995,-21.333000000000002,1.255,0,0,,
42892,5.49,-21.333000000000002,-0.314,0,0,,
42893,4.863,-22.118000000000002,-2.824,0,0,,
42894,4.3919999999999995,-24.471,-1.725,0,0,,
42895,10.98,-24.0,-9.412,0,0,,
42896,16.0,-22.275,-11.137,0,1,,-30.0
42897,11.137,-22.118000000000002,-7.686,0,0,,
42898,2.824,-19.451,-7.686,0,0,,
42899,-0.157,-19.137,-7.843,0,0,,
42900,-4.078,-19.765,-9.097999999999999,0,0,,
42901,-1.725,-15.216,-9.568999999999999,0,0,,
42902,1.412,-10.353,-7.843,0,0,,
42903,3.765,-10.98,-4.5489999999999995,0,0,,
42904,11.450999999999999,-13.02,-0.47100000000000003,0,0,,
42905,13.02,-8.471,1.412,0,0,,
42906,10.98,-5.803999999999999,1.882,0,0,,
42907,5.647,-4.078,1.725,0,0,,
42908,3.9219999999999997,-3.765,1.255,0,0,,
42909,3.765,-3.451,0.941,0,0,,
42910,4.5489999999999995,-4.235,1.0979999999999999,0,0,,
42911,5.02,-5.49,1.255,0,0,,
42912,4.3919999999999995,-6.275,1.725,0,0,,
42913,3.608,-6.275,2.039,0,0,,
42914,2.1959999999999997,-6.745,1.882,0,0,,
42915,1.569,-6.902,1.569,0,0,,
42916,1.882,-6.902,1.0979999999999999,0,0,,
42917,2.039,-7.372999999999999,0.941,0,0,,
42918,2.1959999999999997,-8.314,0.47100000000000003,0,0,,
42919,2.039,-8.941,0.0,0,0,,
42920,1.0979999999999999,-10.51,-0.784,0,0,,
42921,0.784,-11.137,-1.569,0,0,,
42922,0.784,-11.607999999999999,-2.1959999999999997,0,0,,
42923,0.627,-13.333,-3.137,0,0,,
42924,-0.157,-15.059000000000001,-3.137,0,0,,
42925,-1.725,-17.098,-4.235,0,0,,
42926,-2.1959999999999997,-18.039,-4.863,0,0,,
42927,-3.451,-19.294,-6.431,0,0,,
42928,-5.803999999999999,-20.549,-8.314,0,0,,
42929,-8.0,-20.863000000000003,-9.255,0,0,,
42930,-14.118,-22.275,-10.51,0,0,,
42931,-17.255,-23.215999999999998,-11.137,0,0,,
42932,-22.588,-24.314,-12.549000000000001,0,0,,
42933,-25.569000000000003,-24.941,-13.960999999999999,0,0,,
42934,-29.804000000000002,-22.275,-16.784000000000002,0,0,,
42935,-30.901999999999997,-18.824,-16.941,0,0,,
42936,-29.49,-12.863,-16.0,0,0,,
42937,-26.666999999999998,-8.314,-17.882,0,0,,
42938,-26.51,-5.49,-19.137,0,0,,
42939,-31.843000000000004,-1.725,-20.549,0,0,,
42940,-32.784,-0.47100000000000003,-19.451,0,0,,
42941,-31.059,-4.863,-15.216,0,0,,
42942,-29.49,-9.725,-14.431,0,0,,
42943,-25.412,-8.314,-13.333,0,0,,
42944,1.725,-10.824000000000002,-15.686,0,0,,
42945,34.51,-23.215999999999998,0.941,0,0,,
42946,25.412,-32.0,-10.824000000000002,0,0,,
42947,-23.843000000000004,-27.451,-14.902000000000001,1,0,30.0,
42948,-23.529,-14.745,-0.157,0,0,,
42949,-0.157,-17.255,7.059,0,0,,
42950,-4.5489999999999995,-12.235,-7.216,0,0,,
42951,-11.765,-1.0979999999999999,-9.568999999999999,0,0,,
42952,-7.216,-1.569,-5.961,0,0,,
42953,-6.587999999999999,-7.529,-5.176,0,0,,
42954,-7.059,-7.529,-5.332999999999999,0,0,,
42955,-6.431,-11.765,-3.765,0,0,,
42956,-6.431,-13.647,-4.706,0,0,,
42957,-3.9219999999999997,-15.686,-4.5489999999999995,0,0,,
42958,-4.235,-14.431,-3.2939999999999996,0,0,,
42959,-2.039,-10.353,-2.51,0,0,,
42960,-1.569,-8.627,-2.039,0,0,,
42961,-0.941,-7.059,-2.353,0,0,,
42962,-1.255,-8.0,-3.9219999999999997,0,0,,
42963,-0.941,-9.412,-3.765,0,0,,
42964,1.569,-9.882,-5.961,0,0,,
42965,2.039,-9.882,-5.803999999999999,0,0,,
42966,3.2939999999999996,-10.353,-4.078,0,0,,
42967,1.569,-9.412,-3.9219999999999997,0,0,,
42968,1.569,-9.568999999999999,-2.824,0,0,,
42969,0.314,-8.314,-3.137,0,0,,
42970,0.0,-8.314,-3.608,0,0,,
42971,0.157,-9.568999999999999,-2.824,0,0,,
42972,-0.314,-9.255,-3.608,0,0,,
42973,-0.784,-9.882,-3.2939999999999996,0,0,,
42974,-0.157,-10.196,-3.608,0,0,,
42975,0.314,-9.725,-3.608,0,0,,
42976,0.941,-9.725,-3.9219999999999997,0,0,,
42977,0.47100000000000003,-9.725,-4.078,0,0,,
42978,-0.157,-9.725,-4.078,0,0,,
42979,0.0,-9.882,-3.451,0,0,,
42980,-0.157,-9.882,-3.2939999999999996,0,0,,
42981,-0.941,-9.568999999999999,-3.451,0,0,,
42982,-0.157,-9.725,-3.2939999999999996,0,0,,
42983,0.157,-9.255,-3.765,0,0,,
42984,0.627,-8.941,-3.451,0,0,,
42985,0.941,-8.471,-4.235,0,0,,
42986,0.157,-8.314,-4.235,0,0,,
42987,-0.941,-8.471,-4.235,0,0,,
42988,-0.941,-8.783999999999999,-4.235,0,0,,
42989,-1.725,-9.255,-4.5489999999999995,0,0,,
42990,-1.569,-9.568999999999999,-3.9219999999999997,0,0,,
42991,-0.784,-9.882,-3.608,0,0,,
42992,-0.314,-10.353,-2.1959999999999997,0,0,,
42993,0.627,-11.137,-2.51,0,0,,
42994,0.157,-11.922,-1.882,0,0,,
42995,0.314,-13.333,-1.569,0,0,,
42996,0.157,-14.275,-2.039,0,0,,
42997,-0.157,-13.960999999999999,-2.353,0,0,,
42998,-0.627,-14.118,-2.353,0,0,,
42999,-1.0979999999999999,-14.431,-2.51,0,0,,
43000,-0.47100000000000003,-16.314,-2.039,0,0,,
43001,0.157,-17.098,-2.353,0,0,,
43002,0.627,-17.725,-2.039,0,0,,
43003,2.824,-19.765,-0.157,0,0,,
43004,4.706,-21.02,0.941,0,0,,
43005,4.078,-23.373,-0.47100000000000003,0,0,,
43006,5.647,-23.686,-0.157,0,0,,
43007,3.608,-22.118000000000002,-2.039,0,0,,
43008,2.51,-21.961,-2.039,0,0,,
43009,-1.412,-24.941,1.569,0,0,,
43010,2.353,-25.881999999999998,-6.587999999999999,0,0,,
43011,8.627,-23.373,-12.235,0,0,,
43012,18.98,-20.863000000000003,-15.843,0,0,,
43013,20.392,-20.078,-14.275,0,1,,-30.0
43014,12.235,-18.51,-6.902,0,0,,
43015,6.902,-17.255,-7.216,0,0,,
43016,-0.314,-16.314,-10.353,0,0,,
43017,-1.882,-13.804,-6.275,0,0,,
43018,-2.353,-12.235,-3.608,0,0,,
43019,6.745,-13.175999999999998,-0.784,0,0,,
43020,10.667,-13.175999999999998,0.627,0,0,,
43021,12.863,-8.471,2.51,0,0,,
43022,12.235,-5.647,2.51,0,0,,
43023,8.627,-3.137,1.0979999999999999,0,0,,
43024,5.803999999999999,-3.451,0.627,0,0,,
43025,3.2939999999999996,-4.078,-0.157,0,0,,
43026,3.608,-4.863,0.157,0,0,,
43027,3.9219999999999997,-5.49,0.157,0,0,,
43028,4.5489999999999995,-5.803999999999999,0.627,0,0,,
43029,4.706,-6.275,0.784,0,0,,
43030,3.451,-6.745,0.784,0,0,,
43031,2.824,-7.216,0.314,0,0,,
43032,2.039,-7.529,0.157,0,0,,
43033,1.882,-7.686,0.0,0,0,,
43034,2.039,-8.314,-0.784,0,0,,
43035,1.0979999999999999,-9.568999999999999,-2.039,0,0,,
43036,0.784,-10.196,-2.51,0,0,,
43037,0.627,-11.450999999999999,-3.608,0,0,,
43038,0.627,-11.922,-4.235,0,0,,
43039,0.314,-13.49,-4.863,0,0,,
43040,-0.314,-14.745,-5.176,0,0,,
43041,-1.725,-16.627,-6.587999999999999,0,0,,
43042,-1.882,-18.195999999999998,-8.157,0,0,,
43043,-1.725,-18.98,-9.097999999999999,0,0,,
43044,-3.137,-20.549,-11.450999999999999,0,0,,
43045,-5.49,-21.804000000000002,-12.392000000000001,0,0,,
43046,-13.333,-23.686,-15.216,0,0,,
43047,-16.314,-24.314,-15.529000000000002,0,0,,
43048,-20.235,-24.941,-17.725,0,0,,
43049,-21.49,-24.627,-18.667,0,0,,
43050,-25.412,-20.863000000000003,-18.352999999999998,0,0,,
43051,-25.569000000000003,-15.686,-18.195999999999998,0,0,,
43052,-24.784000000000002,-12.863,-19.137,0,0,,
43053,-24.156999999999996,-6.275,-22.588,0,0,,
43054,-25.725,-3.451,-23.529,0,0,,
43055,-31.373,0.0,-23.686,0,0,,
43056,-32.941,0.314,-21.804000000000002,0,0,,
43057,-32.314,-4.863,-17.098,0,0,,
43058,-27.765,-7.843,-14.588,0,0,,
43059,-23.373,-9.725,-15.529000000000002,0,0,,
43060,-23.686,-7.372999999999999,-16.471,0,0,,
43061,-10.667,-10.51,-10.196,0,0,,
43062,56.941,-29.647,11.450999999999999,0,0,,
43063,80.0,-36.863,15.843,1,0,30.0,
43064,-38.902,-29.333000000000002,-9.412,0,0,,
43065,-56.471000000000004,-20.078,-9.412,0,0,,
43066,1.255,-15.373,4.078,0,0,,
43067,-13.49,-11.294,2.039,0,0,,
43068,-14.431,2.039,-8.783999999999999,0,0,,
43069,-2.824,1.569,-12.863,0,0,,
43070,-6.275,-3.765,-4.5489999999999995,0,0,,
43071,-5.803999999999999,-13.175999999999998,-6.431,0,0,,
43072,-5.803999999999999,-13.804,-5.176,0,0,,
43073,-4.235,-13.175999999999998,-5.49,0,0,,
43074,-1.255,-14.275,-5.332999999999999,0,0,,
43075,-0.941,-13.49,-4.5489999999999995,0,0,,
43076,-0.784,-9.568999999999999,-3.451,0,0,,
43077,-1.882,-7.216,-3.137,0,0,,
43078,-2.1959999999999997,-6.745,-2.667,0,0,,
43079,-2.824,-6.902,-3.765,0,0,,
43080,-2.1959999999999997,-9.568999999999999,-3.451,0,0,,
43081,-1.569,-10.039,-4.3919999999999995,0,0,,
43082,-0.157,-10.51,-4.706,0,0,,
43083,0.314,-11.607999999999999,-2.353,0,0,,
43084,0.627,-10.353,-3.137,0,0,,
43085,0.47100000000000003,-10.353,-2.1959999999999997,0,0,,
43086,0.314,-9.882,-2.824,0,0,,
43087,-0.941,-7.843,-3.608,0,0,,
43088,-0.47100000000000003,-8.627,-3.451,0,0,,
43089,-1.0979999999999999,-9.255,-4.863,0,0,,
43090,-0.627,-10.667,-4.706,0,0,,
43091,0.47100000000000003,-10.353,-4.3919999999999995,0,0,,
43092,1.255,-9.882,-5.02,0,0,,
43093,0.941,-9.725,-4.5489999999999995,0,0,,
43094,0.941,-10.353,-2.824,0,0,,
43095,0.627,-10.667,-2.667,0,0,,
43096,0.47100000000000003,-10.51,-2.824,0,0,,
43097,0.0,-10.353,-2.98,0,0,,
43098,-1.569,-9.412,-3.137,0,0,,
43099,-0.314,-9.255,-2.51,0,0,,
43100,0.314,-8.627,-3.608,0,0,,
43101,0.784,-8.314,-3.9219999999999997,0,0,,
43102,0.941,-8.783999999999999,-4.235,0,0,,
43103,-0.314,-8.627,-5.176,0,0,,
43104,-1.0979999999999999,-8.627,-4.863,0,0,,
43105,-1.569,-9.097999999999999,-4.5489999999999995,0,0,,
43106,-2.1959999999999997,-8.941,-4.3919999999999995,0,0,,
43107,-1.0979999999999999,-9.882,-3.137,0,0,,
43108,-0.941,-9.882,-3.2939999999999996,0,0,,
43109,-1.0979999999999999,-10.353,-2.039,0,0,,
43110,0.0,-11.765,-1.882,0,0,,
43111,0.0,-12.235,-2.353,0,0,,
43112,-0.157,-13.804,-1.882,0,0,,
43113,0.157,-14.118,-2.353,0,0,,
43114,-1.569,-13.647,-2.98,0,0,,
43115,-1.255,-14.431,-2.039,0,0,,
43116,-1.725,-14.588,-1.725,0,0,,
43117,-1.569,-16.627,-0.941,0,0,,
43118,-0.627,-17.412,-0.627,0,0,,
43119,0.784,-17.569000000000003,-1.412,0,0,,
43120,1.725,-18.51,0.314,0,0,,
43121,7.372999999999999,-20.706,2.667,0,0,,
43122,5.02,-21.176,2.039,0,0,,
43123,6.117999999999999,-22.901999999999997,3.608,0,0,,
43124,5.803999999999999,-20.863000000000003,-1.0979999999999999,0,0,,
43125,5.803999999999999,-21.176,-2.353,0,0,,
43126,5.49,-22.430999999999997,-6.275,0,0,,
43127,6.745,-23.686,-6.745,0,0,,
43128,11.294,-25.255,-8.0,0,0,,
43129,13.804,-23.843000000000004,-10.353,0,0,,
43130,7.059,-21.333000000000002,-5.803999999999999,0,1,,-30.0
43131,0.157,-18.667,-7.529,0,0,,
43132,-2.51,-18.51,-7.529,0,0,,
43133,-1.412,-18.352999999999998,-10.98,0,0,,
43134,-1.725,-14.902000000000001,-9.097999999999999,0,0,,
43135,2.667,-12.078,-8.627,0,0,,
43136,5.332999999999999,-12.549000000000001,-4.863,0,0,,
43137,11.922,-13.175999999999998,-1.255,0,0,,
43138,13.02,-10.51,0.47100000000000003,0,0,,
43139,9.568999999999999,-5.176,1.412,0,0,,
43140,4.706,-3.608,1.569,0,0,,
43141,2.824,-3.2939999999999996,0.941,0,0,,
43142,3.451,-2.667,0.47100000000000003,0,0,,
43143,4.235,-2.824,0.47100000000000003,0,0,,
43144,4.706,-4.235,0.784,0,0,,
43145,4.706,-4.706,0.627,0,0,,
43146,4.078,-4.863,0.627,0,0,,
43147,2.51,-5.647,0.47100000000000003,0,0,,
43148,2.039,-5.647,0.47100000000000003,0,0,,
43149,2.1959999999999997,-5.961,0.314,0,0,,
43150,2.1959999999999997,-6.275,0.0,0,0,,
43151,2.353,-7.529,-0.627,0,0,,
43152,1.569,-8.157,-0.784,0,0,,
43153,1.412,-9.412,-2.1959999999999997,0,0,,
43154,0.941,-10.039,-2.353,0,0,,
43155,0.784,-10.353,-3.451,0,0,,
43156,0.941,-11.922,-3.9219999999999997,0,0,,
43157,0.47100000000000003,-13.02,-4.3919999999999995,0,0,,
43158,-0.627,-16.0,-5.49,0,0,,
43159,-1.255,-17.255,-6.431,0,0,,
43160,-1.882,-18.98,-7.216,0,0,,
43161,-2.824,-20.078,-8.157,0,0,,
43162,-5.961,-21.961,-10.824000000000002,0,0,,
43163,-12.549000000000001,-23.529,-13.49,0,0,,
43164,-16.784000000000002,-24.156999999999996,-14.902000000000001,0,0,,
43165,-20.235,-24.627,-17.412,0,0,,
43166,-21.333000000000002,-24.314,-19.294,0,0,,
43167,-24.627,-20.863000000000003,-21.647,0,0,,
43168,-26.195999999999998,-18.352999999999998,-21.804000000000002,0,0,,
43169,-27.765,-12.392000000000001,-20.549,0,0,,
43170,-27.294,-9.412,-20.392,0,0,,
43171,-26.824,-4.235,-21.333000000000002,0,0,,
43172,-31.215999999999998,-1.255,-23.215999999999998,0,0,,
43173,-33.098,-0.157,-22.901999999999997,0,0,,
43174,-33.412,-3.2939999999999996,-19.294,0,0,,
43175,-30.901999999999997,-5.647,-17.098,0,0,,
43176,-24.156999999999996,-7.216,-15.373,0,0,,
43177,-21.961,-9.725,-15.059000000000001,0,0,,
43178,-11.607999999999999,-11.137,-5.803999999999999,0,0,,
43179,10.98,-17.255,0.47100000000000003,1,0,30.0,
43180,80.0,-33.412,15.529000000000002,0,0,,
43181,-23.843000000000004,-26.824,-9.568999999999999,0,0,,
43182,-63.528999999999996,-24.627,-7.059,0,0,,
43183,-5.02,-15.843,2.1959999999999997,0,0,,
43184,2.353,-19.294,0.0,0,0,,
43185,-12.549000000000001,0.784,-6.275,0,0,,
43186,-3.608,6.902,-15.843,0,0,,
43187,-2.98,-4.706,-4.078,0,0,,
43188,-9.097999999999999,-13.333,-6.275,0,0,,
43189,-6.117999999999999,-13.333,-8.0,0,0,,
43190,-5.49,-11.922,-5.176,0,0,,
43191,-4.235,-13.175999999999998,-5.332999999999999,0,0,,
43192,-0.784,-13.175999999999998,-3.608,0,0,,
43193,-0.47100000000000003,-11.607999999999999,-2.51,0,0,,
43194,-1.882,-8.0,-2.667,0,0,,
43195,-1.569,-7.216,-1.882,0,0,,
43196,-1.412,-7.843,-2.039,0,0,,
43197,-1.412,-9.097999999999999,-3.765,0,0,,
43198,-0.314,-10.196,-3.137,0,0,,
43199,1.569,-10.51,-4.706,0,0,,
43200,2.1959999999999997,-11.137,-3.9219999999999997,0,0,,
43201,2.1959999999999997,-10.353,-3.137,0,0,,
43202,1.0979999999999999,-9.097999999999999,-3.451,0,0,,
43203,0.314,-8.941,-3.2939999999999996,0,0,,
43204,-0.47100000000000003,-7.216,-4.5489999999999995,0,0,,
43205,-0.157,-7.216,-4.235,0,0,,
43206,-0.314,-8.783999999999999,-3.608,0,0,,
43207,-0.314,-9.097999999999999,-4.235,0,0,,
